Section,rule,display name,action,source,dest,service
pp2_WHCSportsMesosCluster-Sportsbook-mesos,21,pp2_api,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.5.245
10.193.5.22
10.193.5.16","TCP/7271"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,22,pp2_http,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.5.14","TCP/80"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,23,pp2_ab-test-svc,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.5.14","TCP/8001"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,24,pp2_web-ports,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.214.216.202","TCP/443"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,25,pp2_http,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.5.21","TCP/80"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,26,pp2_ab-test-svc,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.5.21","TCP/8001"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,27,pp2_web-ports,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.214.217.219","TCP/443"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,28,pp2_kafka-ports,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.73.0/24","TCP/2181"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,29,pp2_pds-kafka,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","10.193.73.149
10.193.73.150
10.193.73.151
10.193.73.152
10.193.73.153","TCP/9092"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,30,pp2_kafka-aws-ports,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","100.72.0.0/13","TCP/9096"
pp2_WHCSportsMesosCluster-Sportsbook-mesos,31,pp2_activemq-aws-ports,ALLOW,"10.193.70.24
10.193.69.42
10.193.69.41
10.193.69.44
10.193.69.43
10.193.69.46
10.193.69.45
10.193.69.48
10.193.69.47
10.193.69.49
10.193.70.36
10.193.70.35
10.193.67.163
10.193.67.162
10.193.67.161
10.193.67.160
10.193.67.167
10.193.69.51
10.193.69.50
10.193.69.53
10.193.67.164
10.193.69.52
10.193.67.204
10.193.69.55
10.193.69.54
10.193.67.203
10.193.69.57
10.193.69.56
10.193.67.208
10.193.69.59
10.193.69.58
10.193.67.207
10.193.67.206
10.193.67.205
10.193.69.18
10.193.78.98
10.193.68.50
10.193.69.20
10.193.78.97
10.193.69.22
10.193.67.138
10.193.67.137
10.193.69.21
10.193.67.136
10.193.69.24
10.193.68.55
10.193.69.23
10.193.69.28
10.193.69.27
10.193.69.29
10.193.70.12
10.193.69.31
10.193.68.63
10.193.69.30
10.193.69.33
10.193.67.149
10.193.67.97
10.193.69.35
10.193.69.34
10.193.69.37
10.193.69.36
10.193.69.39
10.193.69.38
10.193.67.192
10.193.69.80
10.193.69.82
10.193.69.81
10.193.67.193
10.193.69.84
10.193.69.83
10.193.69.86
10.193.67.198
10.193.67.197
10.193.69.85
10.193.78.207
10.193.69.88
10.193.69.87
10.193.78.208
10.193.78.206
10.193.69.89
10.193.67.119
10.193.67.118
10.193.67.239
10.193.78.209
10.193.78.210
10.193.67.240
10.193.78.211
10.193.78.173
10.193.67.244
10.193.78.174
10.193.67.242
10.193.67.241
10.193.67.248
10.193.68.42
10.193.67.247
10.193.68.43
10.193.67.246
10.193.78.216
10.193.78.214
10.193.78.215
10.193.68.47
10.193.69.14
10.193.78.212
10.193.69.17
10.193.68.48
10.193.78.213
10.193.67.249
10.193.67.209
10.193.78.58
10.193.78.59
10.193.78.56
10.193.69.60
10.193.78.57
10.193.69.62
10.193.78.55
10.193.69.61
10.193.67.210
10.193.69.64
10.193.69.63
10.193.78.108
10.193.78.109
10.193.78.106
10.193.67.212
10.193.78.107
10.193.78.104
10.193.78.105
10.193.69.69
10.193.78.103
10.193.67.216
10.193.69.71
10.193.78.110
10.193.69.70
10.193.69.73
10.193.69.72
10.193.78.193
10.193.69.75
10.193.78.63
10.193.69.74
10.193.67.105
10.193.78.61
10.193.67.104
10.193.67.103
10.193.78.60","100.72.0.0/13","TCP/61617"
